timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1763508795921,100,Request 3 Mid_High 5,200,OK,Thread Group Mid Intensity 2-3,text,true,,3481915,134,15,15,http://192.168.184.134/mid_high_5.txt,2,0,0
1763508796028,99,Request 3 Mid_High 5,200,OK,Thread Group Mid Intensity 2-10,text,true,,3481915,134,15,15,http://192.168.184.134/mid_high_5.txt,2,0,0
1763508796316,135,Request 4 High 1,200,OK,Thread Group Mid Intensity 2-12,text,true,,4710715,130,15,15,http://192.168.184.134/high_1.txt,2,0,0
1763508796485,22,Request 1 Low 3,200,OK,Thread Group Mid Intensity 2-8,text,true,,717113,129,15,15,http://192.168.184.134/low_3.txt,2,0,0
1763508796648,96,Request 3 Mid_High 5,200,OK,Thread Group Mid Intensity 2-15,text,true,,3481915,134,15,15,http://192.168.184.134/mid_high_5.txt,2,0,0
1763508796898,203,Request 4 High 1,200,OK,Thread Group Mid Intensity 2-4,text,true,,4710715,130,15,15,http://192.168.184.134/high_1.txt,2,0,0
1763508796976,164,Request 3 Mid_High 5,200,OK,Thread Group Mid Intensity 2-1,text,true,,3481915,134,15,15,http://192.168.184.134/mid_high_5.txt,5,0,0
1763508797278,98,Request 3 Mid_High 5,200,OK,Thread Group Mid Intensity 2-13,text,true,,3481915,134,15,15,http://192.168.184.134/mid_high_5.txt,2,0,0
1763508797580,42,Request 1 Low 3,200,OK,Thread Group Mid Intensity 2-11,text,true,,717113,129,15,15,http://192.168.184.134/low_3.txt,4,0,0
1763508797516,155,Request 4 High 1,200,OK,Thread Group Mid Intensity 2-9,text,true,,4710715,130,15,15,http://192.168.184.134/high_1.txt,2,0,0
1763508797840,99,Request 3 Mid_High 5,200,OK,Thread Group Mid Intensity 2-7,text,true,,3481915,134,15,15,http://192.168.184.134/mid_high_5.txt,3,0,0
1763508797946,136,Request 4 High 1,200,OK,Thread Group Mid Intensity 2-6,text,true,,4710715,130,15,15,http://192.168.184.134/high_1.txt,2,0,0
1763508798188,136,Request 4 High 1,200,OK,Thread Group Mid Intensity 2-2,text,true,,4710715,130,15,15,http://192.168.184.134/high_1.txt,2,0,0
1763508798489,100,Request 3 Mid_High 5,200,OK,Thread Group Mid Intensity 2-14,text,true,,3481915,134,15,15,http://192.168.184.134/mid_high_5.txt,2,0,0
1763508798652,61,Request 2 Mid_Low 1,200,OK,Thread Group Mid Intensity 2-5,text,true,,2097467,133,15,15,http://192.168.184.134/mid_low_1.txt,2,0,0
